rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_at_checkout,delay_of_previous_client_in_minutes,previous_client_late,delay_of_rental_start_in_minutes,client_rental_start_impacted
542105,397188,mobile,ended,-66.0,541742.0,720.0,checkout not delayed,134.0,yes,-586.0,no
542314,388111,mobile,ended,38.0,509727.0,30.0,checkout delayed,25.0,yes,-5.0,no
543894,383443,connect,ended,-73.0,539684.0,0.0,checkout not delayed,-166.0,no,-166.0,no
544444,392327,mobile,ended,352.0,539009.0,660.0,checkout delayed,274.0,yes,-386.0,no
545009,317303,mobile,ended,-3.0,541002.0,120.0,checkout not delayed,19.0,yes,-101.0,no
545696,374360,connect,ended,-64.0,550978.0,720.0,checkout not delayed,0.0,no,-720.0,no
546489,352528,connect,ended,-533.0,546578.0,570.0,checkout not delayed,-536.0,no,-1106.0,no
546659,333731,mobile,ended,17.0,548560.0,120.0,checkout delayed,24.0,yes,-96.0,no
547255,334190,connect,ended,49.0,547969.0,240.0,checkout delayed,-52.0,no,-292.0,no
548340,390702,connect,ended,72.0,532915.0,180.0,checkout delayed,76.0,yes,-104.0,no
549715,310661,mobile,ended,87.0,560574.0,60.0,checkout delayed,-2.0,no,-62.0,no
551425,374360,connect,ended,-85.0,559958.0,570.0,checkout not delayed,-132.0,no,-702.0,no
551843,396470,mobile,ended,-8.0,545947.0,30.0,checkout not delayed,-44.0,no,-74.0,no
552157,410231,mobile,ended,-40.0,548424.0,330.0,checkout not delayed,-7.0,no,-337.0,no
552213,359045,connect,ended,-91.0,567058.0,60.0,checkout not delayed,88.0,yes,28.0,yes
552433,349678,connect,canceled,,555522.0,420.0,checkout not delayed,-47.0,no,-467.0,no
545142,399431,mobile,ended,-59.0,536579.0,270.0,checkout not delayed,64.0,yes,-206.0,no
549928,301799,connect,ended,-52.0,551138.0,540.0,checkout not delayed,550.0,yes,10.0,yes
550270,399575,connect,ended,51.0,548971.0,690.0,checkout delayed,102.0,yes,-588.0,no
551115,360460,connect,ended,31.0,550135.0,60.0,checkout delayed,-208.0,no,-268.0,no
551116,390467,connect,canceled,,548851.0,0.0,checkout not delayed,-16.0,no,-16.0,no
552034,361156,mobile,ended,335.0,548172.0,0.0,checkout delayed,-29.0,no,-29.0,no
552290,370049,mobile,ended,66.0,541329.0,660.0,checkout delayed,-18.0,no,-678.0,no
552800,335276,connect,ended,-74.0,553412.0,0.0,checkout not delayed,11.0,yes,11.0,yes
553299,412021,mobile,ended,13.0,552971.0,600.0,checkout delayed,-38.0,no,-638.0,no
553351,406124,connect,ended,90.0,557210.0,0.0,checkout delayed,-10.0,no,-10.0,no
553447,362187,connect,ended,487.0,548278.0,690.0,checkout delayed,-732.0,no,-1422.0,no
553525,404460,mobile,ended,-869.0,552490.0,30.0,checkout not delayed,83.0,yes,53.0,yes
553966,400417,mobile,ended,,551662.0,30.0,checkout not delayed,55.0,yes,25.0,yes
556396,319886,connect,ended,-22.0,553022.0,30.0,checkout not delayed,-60.0,no,-90.0,no
556928,245154,connect,ended,-99.0,556011.0,60.0,checkout not delayed,99.0,yes,39.0,yes
558711,249274,connect,ended,10.0,542660.0,180.0,checkout delayed,38.0,yes,-142.0,no
558941,370312,mobile,ended,-32.0,547786.0,660.0,checkout not delayed,107.0,yes,-553.0,no
559828,376619,mobile,ended,56.0,552342.0,450.0,checkout delayed,-965.0,no,-1415.0,no
559967,340369,connect,ended,-21.0,559032.0,180.0,checkout not delayed,-40.0,no,-220.0,no
560206,412025,mobile,ended,-82.0,558245.0,480.0,checkout not delayed,24.0,yes,-456.0,no
560500,377781,mobile,ended,-259.0,544750.0,0.0,checkout not delayed,-50.0,no,-50.0,no
560659,223850,mobile,ended,-112.0,559026.0,180.0,checkout not delayed,145.0,yes,-35.0,no
561206,312603,connect,ended,10.0,554958.0,30.0,checkout delayed,183.0,yes,153.0,yes
561403,412139,mobile,ended,290.0,563942.0,120.0,checkout delayed,-12.0,no,-132.0,no
561476,410402,mobile,ended,11.0,550186.0,0.0,checkout delayed,21.0,yes,21.0,yes
553522,224455,mobile,ended,,548607.0,210.0,checkout not delayed,,no,,no
557237,366025,mobile,canceled,,555447.0,360.0,checkout not delayed,-1421.0,no,-1781.0,no
559133,335341,mobile,canceled,,558460.0,300.0,checkout not delayed,13.0,yes,-287.0,no
559966,395204,connect,ended,19.0,555436.0,720.0,checkout delayed,-14.0,no,-734.0,no
560197,376652,mobile,ended,-7.0,556960.0,420.0,checkout not delayed,-13.0,no,-433.0,no
560740,383344,connect,ended,17.0,534678.0,60.0,checkout delayed,164.0,yes,104.0,yes
560787,413181,mobile,canceled,,560542.0,150.0,checkout not delayed,4.0,yes,-146.0,no
560998,412455,mobile,canceled,,561577.0,0.0,checkout not delayed,-505.0,no,-505.0,no
561898,404789,mobile,ended,284.0,561771.0,360.0,checkout delayed,268.0,yes,-92.0,no
562282,398733,mobile,ended,126.0,555245.0,570.0,checkout delayed,,no,,no
562649,379751,connect,ended,72.0,565386.0,0.0,checkout delayed,-103.0,no,-103.0,no
562166,358480,mobile,ended,-23.0,567436.0,510.0,checkout not delayed,-661.0,no,-1171.0,no
564880,320432,mobile,ended,,565649.0,60.0,checkout not delayed,-282.0,no,-342.0,no
565711,367627,mobile,ended,-86.0,561444.0,540.0,checkout not delayed,35.0,yes,-505.0,no
565721,381470,mobile,ended,44.0,564855.0,0.0,checkout delayed,-48.0,no,-48.0,no
565739,353535,mobile,ended,187.0,564894.0,480.0,checkout delayed,56.0,yes,-424.0,no
566008,378689,mobile,canceled,,564756.0,0.0,checkout not delayed,39.0,yes,39.0,yes
566017,396034,connect,ended,46.0,569645.0,510.0,checkout delayed,-25.0,no,-535.0,no
566228,390871,connect,canceled,,568465.0,60.0,checkout not delayed,,no,,no
567305,405564,mobile,canceled,,552222.0,0.0,checkout not delayed,,no,,no
567833,372011,mobile,ended,-1345.0,546551.0,360.0,checkout not delayed,24.0,yes,-336.0,no
568153,312716,mobile,ended,-166.0,541645.0,120.0,checkout not delayed,39.0,yes,-81.0,no
568325,354026,mobile,ended,3.0,567791.0,90.0,checkout delayed,18.0,yes,-72.0,no
568724,382821,connect,ended,7.0,560988.0,720.0,checkout delayed,-53.0,no,-773.0,no
569688,344254,connect,ended,61.0,568778.0,690.0,checkout delayed,,no,,no
569706,245154,connect,canceled,,558088.0,660.0,checkout not delayed,-40.0,no,-700.0,no
571823,353425,connect,ended,-276.0,569556.0,240.0,checkout not delayed,-177.0,no,-417.0,no
573274,298117,connect,ended,-7.0,571227.0,210.0,checkout not delayed,-13.0,no,-223.0,no
567741,294059,mobile,ended,111.0,567708.0,120.0,checkout delayed,283.0,yes,163.0,yes
568049,381499,connect,canceled,,562174.0,720.0,checkout not delayed,73.0,yes,-647.0,no
568241,396409,mobile,canceled,,566136.0,570.0,checkout not delayed,16.0,yes,-554.0,no
568523,297973,mobile,ended,12.0,567121.0,240.0,checkout delayed,-275.0,no,-515.0,no
569717,377312,mobile,ended,230.0,545045.0,90.0,checkout delayed,22.0,yes,-68.0,no
573446,380069,mobile,ended,,573429.0,300.0,checkout not delayed,,no,,no
