rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_at_checkout,delay_of_previous_client_in_minutes,previous_client_late,delay_of_rental_start_in_minutes,client_rental_start_impacted,state_encoded
555083,328013,mobile,ended,161.0,,,checkout delayed,,no,,no,0
555131,324889,mobile,ended,146.0,,,checkout delayed,,no,,no,0
555458,351168,mobile,ended,-919.0,,,checkout not delayed,,no,,no,0
555600,391519,connect,ended,-95.0,,,checkout not delayed,,no,,no,0
555659,260298,mobile,ended,,,,checkout not delayed,,no,,no,0
555703,391926,connect,canceled,,,,checkout not delayed,,no,,no,1
555794,327585,mobile,ended,19.0,,,checkout delayed,,no,,no,0
555813,360548,mobile,ended,-26.0,,,checkout not delayed,,no,,no,0
555953,407253,mobile,canceled,,,,checkout not delayed,,no,,no,1
555992,375774,mobile,ended,58.0,,,checkout delayed,,no,,no,0
556072,320670,mobile,ended,21.0,,,checkout delayed,,no,,no,0
556079,374298,connect,ended,-1019.0,,,checkout not delayed,,no,,no,0
556110,211860,connect,canceled,,,,checkout not delayed,,no,,no,1
556143,407632,mobile,ended,181.0,,,checkout delayed,,no,,no,0
556241,396767,mobile,canceled,,,,checkout not delayed,,no,,no,1
556267,274554,mobile,canceled,,,,checkout not delayed,,no,,no,1
556483,413896,mobile,ended,14.0,,,checkout delayed,,no,,no,0
556488,296213,mobile,ended,8.0,,,checkout delayed,,no,,no,0
556580,397878,mobile,ended,77.0,,,checkout delayed,,no,,no,0
556608,368275,mobile,ended,-12.0,,,checkout not delayed,,no,,no,0
556648,332548,mobile,ended,-581.0,,,checkout not delayed,,no,,no,0
556696,234356,mobile,ended,59.0,,,checkout delayed,,no,,no,0
556755,395962,mobile,ended,98.0,,,checkout delayed,,no,,no,0
556986,402773,mobile,ended,23.0,,,checkout delayed,,no,,no,0
556999,406205,mobile,ended,14.0,,,checkout delayed,,no,,no,0
557296,387427,mobile,ended,7.0,,,checkout delayed,,no,,no,0
557314,383126,mobile,ended,-16.0,,,checkout not delayed,,no,,no,0
557429,321400,connect,canceled,,,,checkout not delayed,,no,,no,1
557504,327732,mobile,ended,55.0,,,checkout delayed,,no,,no,0
557512,412816,mobile,ended,101.0,,,checkout delayed,,no,,no,0
557514,405433,mobile,ended,47.0,,,checkout delayed,,no,,no,0
557535,401623,mobile,ended,21.0,,,checkout delayed,,no,,no,0
557572,383139,mobile,ended,-85.0,,,checkout not delayed,,no,,no,0
557674,375915,mobile,ended,15.0,550183.0,480.0,checkout delayed,-1333.0,no,-1813.0,no,0
557681,410151,mobile,ended,122.0,,,checkout delayed,,no,,no,0
557685,272724,mobile,ended,996.0,,,checkout delayed,,no,,no,0
557716,249157,mobile,ended,,,,checkout not delayed,,no,,no,0
557833,351547,mobile,ended,67.0,,,checkout delayed,,no,,no,0
557913,351021,mobile,ended,-4.0,,,checkout not delayed,,no,,no,0
558047,396746,mobile,ended,-25.0,,,checkout not delayed,,no,,no,0
558088,245154,connect,ended,-40.0,566170.0,180.0,checkout not delayed,-2.0,no,-182.0,no,0
558250,375126,connect,ended,-4.0,549813.0,600.0,checkout not delayed,-58.0,no,-658.0,no,0
558342,400165,mobile,canceled,,,,checkout not delayed,,no,,no,1
558424,318867,mobile,ended,173.0,,,checkout delayed,,no,,no,0
558479,405858,mobile,canceled,,,,checkout not delayed,,no,,no,1
558525,297962,connect,ended,-256.0,555341.0,30.0,checkout not delayed,-24.0,no,-54.0,no,0
558557,410258,mobile,ended,20.0,,,checkout delayed,,no,,no,0
558561,326755,mobile,ended,72.0,,,checkout delayed,,no,,no,0
558583,326578,mobile,ended,3.0,,,checkout delayed,,no,,no,0
558709,316772,mobile,ended,102.0,,,checkout delayed,,no,,no,0
558759,368753,connect,ended,-126.0,,,checkout not delayed,,no,,no,0
558974,321069,mobile,ended,-5.0,,,checkout not delayed,,no,,no,0
559078,340616,connect,ended,27.0,,,checkout delayed,,no,,no,0
559084,286751,connect,canceled,,,,checkout not delayed,,no,,no,1
559107,402084,mobile,ended,,,,checkout not delayed,,no,,no,0
559125,297740,mobile,canceled,,,,checkout not delayed,,no,,no,1
559318,344677,mobile,ended,2.0,,,checkout delayed,,no,,no,0
559331,369354,mobile,ended,89.0,,,checkout delayed,,no,,no,0
559428,289720,connect,ended,-16.0,520878.0,90.0,checkout not delayed,-42.0,no,-132.0,no,0
559435,281955,mobile,ended,18.0,553797.0,60.0,checkout delayed,-9.0,no,-69.0,no,0
559750,220877,connect,canceled,,,,checkout not delayed,,no,,no,1
559781,408776,mobile,ended,44.0,540868.0,0.0,checkout delayed,26.0,yes,26.0,yes,0
559817,394117,mobile,ended,21.0,,,checkout delayed,,no,,no,0
559924,376064,mobile,ended,-3.0,,,checkout not delayed,,no,,no,0
560005,301068,mobile,ended,-78.0,,,checkout not delayed,,no,,no,0
560079,288452,mobile,ended,52.0,,,checkout delayed,,no,,no,0
560311,399361,mobile,canceled,,,,checkout not delayed,,no,,no,1
560363,376124,mobile,ended,,,,checkout not delayed,,no,,no,0
560720,404020,mobile,ended,-14.0,,,checkout not delayed,,no,,no,0
560884,410068,mobile,ended,-41.0,,,checkout not delayed,,no,,no,0
560886,375755,mobile,ended,84.0,,,checkout delayed,,no,,no,0
560889,412672,connect,ended,,,,checkout not delayed,,no,,no,0
561054,387845,mobile,ended,-18.0,,,checkout not delayed,,no,,no,0
561083,334859,mobile,ended,65.0,,,checkout delayed,,no,,no,0
561111,337217,mobile,ended,10.0,,,checkout delayed,,no,,no,0
561157,373726,mobile,ended,-14.0,,,checkout not delayed,,no,,no,0
561269,389467,mobile,ended,-21.0,,,checkout not delayed,,no,,no,0
561285,392479,mobile,ended,-40.0,,,checkout not delayed,,no,,no,0
561366,305917,mobile,ended,-104.0,,,checkout not delayed,,no,,no,0
561368,249274,connect,ended,-3.0,558711.0,30.0,checkout not delayed,10.0,yes,-20.0,no,0
561383,411754,connect,ended,173.0,,,checkout delayed,,no,,no,0
561408,310444,connect,ended,-54.0,545475.0,360.0,checkout not delayed,54.0,yes,-306.0,no,0
561450,192179,connect,ended,7.0,541144.0,540.0,checkout delayed,46.0,yes,-494.0,no,0
561492,341119,connect,canceled,,,,checkout not delayed,,no,,no,1
561596,364996,mobile,ended,108.0,,,checkout delayed,,no,,no,0
561706,395613,mobile,ended,-38.0,,,checkout not delayed,,no,,no,0
561713,414723,mobile,canceled,,,,checkout not delayed,,no,,no,1
561726,409636,mobile,ended,-208.0,,,checkout not delayed,,no,,no,0
561786,409238,mobile,canceled,,,,checkout not delayed,,no,,no,1
561819,304112,mobile,canceled,,,,checkout not delayed,,no,,no,1
562024,403722,mobile,canceled,,,,checkout not delayed,,no,,no,1
562090,404542,mobile,ended,-35.0,,,checkout not delayed,,no,,no,0
562127,386382,mobile,canceled,,,,checkout not delayed,,no,,no,1
562173,394024,mobile,ended,73.0,,,checkout delayed,,no,,no,0
562174,381499,connect,ended,73.0,,,checkout delayed,,no,,no,0
562211,248539,mobile,canceled,,,,checkout not delayed,,no,,no,1
562256,392731,mobile,canceled,,,,checkout not delayed,,no,,no,1
562264,408060,mobile,ended,129.0,,,checkout delayed,,no,,no,0
562291,404133,connect,ended,-709.0,,,checkout not delayed,,no,,no,0
562299,386177,mobile,canceled,,,,checkout not delayed,,no,,no,1
562409,410088,mobile,ended,-30.0,,,checkout not delayed,,no,,no,0
562501,242546,mobile,ended,15.0,,,checkout delayed,,no,,no,0
562641,381183,mobile,canceled,,,,checkout not delayed,,no,,no,1
562669,393442,mobile,ended,30.0,,,checkout delayed,,no,,no,0
562807,310571,mobile,ended,-14.0,,,checkout not delayed,,no,,no,0
563003,310828,mobile,ended,-444.0,,,checkout not delayed,,no,,no,0
563108,339515,mobile,ended,33.0,,,checkout delayed,,no,,no,0
563119,406005,mobile,ended,,,,checkout not delayed,,no,,no,0
563142,394272,mobile,canceled,,,,checkout not delayed,,no,,no,1
563157,371572,connect,ended,-83.0,,,checkout not delayed,,no,,no,0
563509,349894,connect,ended,-432.0,,,checkout not delayed,,no,,no,0
563519,225602,mobile,ended,-16.0,,,checkout not delayed,,no,,no,0
563552,241021,connect,ended,25.0,567278.0,60.0,checkout delayed,-425.0,no,-485.0,no,0
563775,365793,mobile,ended,,,,checkout not delayed,,no,,no,0
563933,347208,connect,ended,27.0,,,checkout delayed,,no,,no,0
563998,409663,mobile,ended,-47.0,,,checkout not delayed,,no,,no,0
564034,358907,mobile,ended,,,,checkout not delayed,,no,,no,0
564045,381123,mobile,ended,99.0,554558.0,660.0,checkout delayed,-13.0,no,-673.0,no,0
564094,179429,mobile,ended,4.0,,,checkout delayed,,no,,no,0
564208,361262,mobile,ended,90.0,,,checkout delayed,,no,,no,0
564269,384150,mobile,canceled,,,,checkout not delayed,,no,,no,1
564414,195888,mobile,ended,20.0,564484.0,180.0,checkout delayed,-347.0,no,-527.0,no,0
564449,371530,mobile,canceled,,,,checkout not delayed,,no,,no,1
564466,407869,mobile,ended,10.0,,,checkout delayed,,no,,no,0
564500,382884,mobile,ended,69.0,555024.0,420.0,checkout delayed,63.0,yes,-357.0,no,0
564521,412426,mobile,canceled,,,,checkout not delayed,,no,,no,1
564538,332366,mobile,ended,335.0,,,checkout delayed,,no,,no,0
564627,341431,mobile,canceled,,552005.0,150.0,checkout not delayed,-88.0,no,-238.0,no,1
564638,394120,mobile,canceled,,,,checkout not delayed,,no,,no,1
564642,340833,mobile,ended,-20.0,,,checkout not delayed,,no,,no,0
564694,410110,mobile,canceled,,,,checkout not delayed,,no,,no,1
564706,384747,mobile,ended,403.0,,,checkout delayed,,no,,no,0
564782,356481,mobile,canceled,,,,checkout not delayed,,no,,no,1
564785,399718,mobile,ended,1.0,,,checkout delayed,,no,,no,0
564825,414525,mobile,canceled,,,,checkout not delayed,,no,,no,1
564844,297962,connect,ended,-167.0,,,checkout not delayed,,no,,no,0
564955,389994,mobile,ended,136.0,,,checkout delayed,,no,,no,0
564967,282208,mobile,canceled,,,,checkout not delayed,,no,,no,1
564992,366410,mobile,ended,62.0,,,checkout delayed,,no,,no,0
565108,354331,mobile,ended,-55.0,,,checkout not delayed,,no,,no,0
565143,381435,mobile,ended,-100.0,,,checkout not delayed,,no,,no,0
565205,406475,mobile,ended,-80.0,,,checkout not delayed,,no,,no,0
565340,415170,mobile,ended,41.0,,,checkout delayed,,no,,no,0
565494,368210,mobile,ended,45.0,,,checkout delayed,,no,,no,0
565512,376391,mobile,ended,436.0,,,checkout delayed,,no,,no,0
565540,281518,mobile,ended,-43.0,,,checkout not delayed,,no,,no,0
505091,213807,connect,ended,-155.0,,,checkout not delayed,,no,,no,0
505567,308565,mobile,ended,-3.0,,,checkout not delayed,,no,,no,0
505859,268874,mobile,ended,42.0,,,checkout delayed,,no,,no,0
506321,393781,connect,ended,-1.0,,,checkout not delayed,,no,,no,0
506686,400229,mobile,ended,,,,checkout not delayed,,no,,no,0
506970,226932,mobile,ended,-10.0,,,checkout not delayed,,no,,no,0
507103,393584,mobile,ended,15.0,,,checkout delayed,,no,,no,0
507112,221297,mobile,ended,7.0,,,checkout delayed,,no,,no,0
508737,358274,mobile,canceled,,,,checkout not delayed,,no,,no,1
509566,372647,mobile,ended,181.0,,,checkout delayed,,no,,no,0
509688,339975,mobile,ended,14.0,,,checkout delayed,,no,,no,0
510435,367627,mobile,ended,,,,checkout not delayed,,no,,no,0
511872,386539,mobile,ended,7.0,,,checkout delayed,,no,,no,0
512237,382279,mobile,ended,-10.0,,,checkout not delayed,,no,,no,0
514630,366287,connect,canceled,,,,checkout not delayed,,no,,no,1
514673,402194,mobile,ended,-52.0,,,checkout not delayed,,no,,no,0
515572,397136,mobile,canceled,,,,checkout not delayed,,no,,no,1
516244,349131,mobile,ended,-34.0,,,checkout not delayed,,no,,no,0
516585,389785,connect,ended,162.0,,,checkout delayed,,no,,no,0
518058,320481,mobile,canceled,,,,checkout not delayed,,no,,no,1
518871,393981,mobile,ended,,,,checkout not delayed,,no,,no,0
519260,359719,mobile,ended,946.0,,,checkout delayed,,no,,no,0
519450,358846,mobile,ended,-12.0,,,checkout not delayed,,no,,no,0
519451,251815,connect,ended,-76.0,,,checkout not delayed,,no,,no,0
520147,392147,mobile,ended,1.0,536236.0,390.0,checkout delayed,3.0,yes,-387.0,no,0
520580,168079,mobile,ended,-20.0,,,checkout not delayed,,no,,no,0
520711,402078,mobile,ended,-17.0,,,checkout not delayed,,no,,no,0
520750,337219,connect,ended,-154.0,,,checkout not delayed,,no,,no,0
520979,381012,mobile,canceled,,,,checkout not delayed,,no,,no,1
521501,278953,mobile,ended,,,,checkout not delayed,,no,,no,0
521526,282208,mobile,ended,-53.0,,,checkout not delayed,,no,,no,0
521594,241058,mobile,canceled,,,,checkout not delayed,,no,,no,1
522476,376514,mobile,ended,300.0,,,checkout delayed,,no,,no,0
523920,363431,mobile,ended,-25.0,,,checkout not delayed,,no,,no,0
524487,380866,mobile,ended,-15.0,545830.0,120.0,checkout not delayed,58.0,yes,-62.0,no,0
525175,280805,connect,ended,9.0,,,checkout delayed,,no,,no,0
525435,335857,mobile,canceled,,,,checkout not delayed,,no,,no,1
525776,285846,mobile,ended,22.0,,,checkout delayed,,no,,no,0
526081,406054,mobile,canceled,,,,checkout not delayed,,no,,no,1
526194,325154,mobile,canceled,,,,checkout not delayed,,no,,no,1
527465,381512,mobile,ended,28.0,,,checkout delayed,,no,,no,0
527709,393442,mobile,ended,106.0,,,checkout delayed,,no,,no,0
528269,385174,mobile,canceled,,,,checkout not delayed,,no,,no,1
528782,370513,mobile,ended,3.0,,,checkout delayed,,no,,no,0
528783,266641,mobile,canceled,,,,checkout not delayed,,no,,no,1
529239,354515,mobile,ended,10.0,565896.0,360.0,checkout delayed,-405.0,no,-765.0,no,0
529467,372128,mobile,canceled,,,,checkout not delayed,,no,,no,1
529492,207715,mobile,ended,-169.0,,,checkout not delayed,,no,,no,0
529693,281955,mobile,ended,-67.0,,,checkout not delayed,,no,,no,0
530325,356434,mobile,ended,-101.0,,,checkout not delayed,,no,,no,0
530357,262206,mobile,ended,14.0,,,checkout delayed,,no,,no,0
530971,241568,mobile,ended,3371.0,,,checkout delayed,,no,,no,0
531233,276202,mobile,ended,-19.0,,,checkout not delayed,,no,,no,0
531451,378003,mobile,ended,0.0,,,checkout not delayed,,no,,no,0
531589,290600,connect,canceled,,,,checkout not delayed,,no,,no,1
531860,350475,mobile,ended,,,,checkout not delayed,,no,,no,0
532171,368448,mobile,ended,9.0,,,checkout delayed,,no,,no,0
532215,408131,mobile,canceled,,,,checkout not delayed,,no,,no,1
532248,332611,mobile,ended,1110.0,,,checkout delayed,,no,,no,0
532393,406388,mobile,ended,-54.0,,,checkout not delayed,,no,,no,0
532695,320824,connect,ended,0.0,,,checkout not delayed,,no,,no,0
533129,405683,mobile,ended,-138.0,,,checkout not delayed,,no,,no,0
533326,301632,mobile,ended,38.0,,,checkout delayed,,no,,no,0
533519,386928,mobile,canceled,,,,checkout not delayed,,no,,no,1
533720,385295,mobile,ended,6.0,,,checkout delayed,,no,,no,0
565543,364882,connect,ended,82.0,,,checkout delayed,,no,,no,0
565548,373925,mobile,ended,-10.0,,,checkout not delayed,,no,,no,0
565581,374698,mobile,ended,-16.0,,,checkout not delayed,,no,,no,0
565675,318715,mobile,ended,107.0,,,checkout delayed,,no,,no,0
565927,173376,mobile,ended,49.0,,,checkout delayed,,no,,no,0
566027,414498,mobile,ended,32.0,,,checkout delayed,,no,,no,0
566069,376311,connect,canceled,,,,checkout not delayed,,no,,no,1
566097,389035,mobile,canceled,,,,checkout not delayed,,no,,no,1
566123,404483,mobile,ended,142.0,,,checkout delayed,,no,,no,0
566273,375908,mobile,ended,44.0,,,checkout delayed,,no,,no,0
566292,414708,mobile,ended,48.0,,,checkout delayed,,no,,no,0
566331,328506,mobile,ended,-97.0,,,checkout not delayed,,no,,no,0
566385,211860,connect,ended,58.0,,,checkout delayed,,no,,no,0
566551,334671,mobile,ended,25.0,,,checkout delayed,,no,,no,0
566661,390467,connect,ended,-651.0,569297.0,570.0,checkout not delayed,-451.0,no,-1021.0,no,0
566682,293785,mobile,ended,66.0,,,checkout delayed,,no,,no,0
566691,374921,mobile,ended,243.0,,,checkout delayed,,no,,no,0
566709,313772,connect,ended,-73.0,,,checkout not delayed,,no,,no,0
566762,407907,mobile,ended,16.0,,,checkout delayed,,no,,no,0
566797,386498,mobile,ended,349.0,,,checkout delayed,,no,,no,0
566908,164960,connect,ended,-44.0,,,checkout not delayed,,no,,no,0
566921,298388,mobile,ended,28.0,,,checkout delayed,,no,,no,0
567107,228776,mobile,canceled,,,,checkout not delayed,,no,,no,1
567120,415953,mobile,ended,27.0,567178.0,150.0,checkout delayed,145.0,yes,-5.0,no,0
567208,268798,mobile,ended,41.0,,,checkout delayed,,no,,no,0
567278,241021,connect,ended,-425.0,563925.0,240.0,checkout not delayed,-31.0,no,-271.0,no,0
567353,381940,mobile,canceled,,,,checkout not delayed,,no,,no,1
567365,279764,mobile,ended,-35.0,,,checkout not delayed,,no,,no,0
567423,402980,connect,ended,-125.0,,,checkout not delayed,,no,,no,0
567424,414349,mobile,ended,59.0,,,checkout delayed,,no,,no,0
567433,401968,mobile,ended,100.0,,,checkout delayed,,no,,no,0
567442,410939,connect,ended,-353.0,,,checkout not delayed,,no,,no,0
567446,366025,mobile,ended,-29.0,,,checkout not delayed,,no,,no,0
567610,399205,mobile,ended,22.0,,,checkout delayed,,no,,no,0
567636,376840,connect,ended,101.0,564959.0,0.0,checkout delayed,-2.0,no,-2.0,no,0
567638,307364,connect,canceled,,,,checkout not delayed,,no,,no,1
567654,358772,connect,ended,-90.0,,,checkout not delayed,,no,,no,0
567773,314572,mobile,ended,21.0,,,checkout delayed,,no,,no,0
567774,396250,mobile,ended,4265.0,,,checkout delayed,,no,,no,0
567777,296295,mobile,ended,30.0,,,checkout delayed,,no,,no,0
567828,402779,connect,canceled,,,,checkout not delayed,,no,,no,1
567980,381223,mobile,ended,,,,checkout not delayed,,no,,no,0
568026,214007,mobile,canceled,,,,checkout not delayed,,no,,no,1
568110,412131,mobile,ended,,,,checkout not delayed,,no,,no,0
568168,345738,mobile,ended,58.0,,,checkout delayed,,no,,no,0
568188,279378,mobile,canceled,,,,checkout not delayed,,no,,no,1
568206,412469,mobile,ended,-12.0,,,checkout not delayed,,no,,no,0
568342,196898,mobile,ended,,,,checkout not delayed,,no,,no,0
568629,283479,mobile,ended,,,,checkout not delayed,,no,,no,0
568657,317378,connect,canceled,,566412.0,210.0,checkout not delayed,-129.0,no,-339.0,no,1
568817,314605,mobile,ended,43.0,565775.0,360.0,checkout delayed,8.0,yes,-352.0,no,0
568843,280795,mobile,ended,,,,checkout not delayed,,no,,no,0
568964,178204,mobile,ended,,,,checkout not delayed,,no,,no,0
569081,291932,connect,ended,-19.0,,,checkout not delayed,,no,,no,0
569133,415843,mobile,ended,90.0,,,checkout delayed,,no,,no,0
569176,410396,mobile,ended,67.0,,,checkout delayed,,no,,no,0
569498,402528,connect,ended,-173.0,562527.0,630.0,checkout not delayed,-203.0,no,-833.0,no,0
570153,159536,mobile,ended,-685.0,,,checkout not delayed,,no,,no,0
570186,372609,mobile,ended,76.0,,,checkout delayed,,no,,no,0
570350,365926,connect,ended,-55.0,570337.0,60.0,checkout not delayed,-37.0,no,-97.0,no,0
570406,293992,mobile,ended,-81.0,,,checkout not delayed,,no,,no,0
570525,304566,mobile,ended,14.0,,,checkout delayed,,no,,no,0
570715,309517,mobile,canceled,,,,checkout not delayed,,no,,no,1
570819,353425,connect,ended,-17.0,573393.0,120.0,checkout not delayed,-551.0,no,-671.0,no,0
571139,347208,connect,ended,-90.0,,,checkout not delayed,,no,,no,0
505457,368083,mobile,ended,21.0,,,checkout delayed,,no,,no,0
506876,367382,mobile,ended,12.0,,,checkout delayed,,no,,no,0
508843,398697,mobile,ended,1101.0,,,checkout delayed,,no,,no,0
508971,232442,mobile,ended,-9.0,,,checkout not delayed,,no,,no,0
510583,380867,mobile,ended,-1.0,,,checkout not delayed,,no,,no,0
511106,377746,mobile,ended,-15.0,,,checkout not delayed,,no,,no,0
511960,216796,mobile,ended,28.0,,,checkout delayed,,no,,no,0
512695,361217,mobile,ended,-26.0,,,checkout not delayed,,no,,no,0
512958,305669,mobile,ended,-24.0,,,checkout not delayed,,no,,no,0
513466,331681,mobile,ended,110.0,,,checkout delayed,,no,,no,0
513899,299017,connect,canceled,,,,checkout not delayed,,no,,no,1
514418,364237,mobile,ended,1360.0,,,checkout delayed,,no,,no,0
514856,354388,mobile,canceled,,,,checkout not delayed,,no,,no,1
515482,277553,mobile,ended,42.0,,,checkout delayed,,no,,no,0
515658,392779,mobile,canceled,,,,checkout not delayed,,no,,no,1
515770,382059,mobile,ended,,,,checkout not delayed,,no,,no,0
516550,377700,mobile,canceled,,545076.0,720.0,checkout not delayed,-35.0,no,-755.0,no,1
516780,274943,mobile,ended,-238.0,,,checkout not delayed,,no,,no,0
517336,267672,connect,canceled,,,,checkout not delayed,,no,,no,1
519413,397599,mobile,ended,89.0,,,checkout delayed,,no,,no,0
519971,382613,mobile,canceled,,,,checkout not delayed,,no,,no,1
520530,402156,mobile,canceled,,,,checkout not delayed,,no,,no,1
520615,265239,connect,ended,-22.0,,,checkout not delayed,,no,,no,0
520627,375887,connect,canceled,,,,checkout not delayed,,no,,no,1
521364,257207,mobile,ended,694.0,,,checkout delayed,,no,,no,0
522507,390927,connect,ended,183.0,523328.0,510.0,checkout delayed,-133.0,no,-643.0,no,0
522667,214635,connect,ended,119.0,,,checkout delayed,,no,,no,0
522719,392479,mobile,canceled,,,,checkout not delayed,,no,,no,1
523583,403526,mobile,canceled,,,,checkout not delayed,,no,,no,1
524517,351304,mobile,ended,-70.0,,,checkout not delayed,,no,,no,0
